review_body,stars,product_category
"Aunque el diseño es atractivo y parece resistente al uso, me temo que tiene varios aspectos que no terminan de convencerme, y mucho menos para un teclado gaming: - Las teclas hay veces que se atascan y está todo el rato escribiendo el mismo carácter, o hay veces que si escribes muy deprisa, deja de escribir y no salen las últimas letras. - Tampoco es cómodo escribir con las teclas tan altas, duras y puntiagudas. - El teclado en sí pesa demasiado poco y se desliza. - Los caracteres iluminados sólo son efectivos si los miras justo desde arriba, mientras que desde una distancia normal sólo se ve la tercera parte del carácter (no muy útil)",2,pc
Estoy muy satisfecho con el bolso. Es resistente y muy útil.,5,camera
lo uso para una caravana con una bateria de 110 y va muy bien,4,automotive
"Muy facil de instalar y configurar todo en cinco minutos, el nivel de sensibilidad para la vibracion en 2 porque en 3 salta sola muy amenudo.",5,home_improvement
"Se lo regalé a mi hija para su tercer cumpleaños (ERROR). Ahora con 4 añitos es cuando empieza a jugar. Se entretiene mucho porque tiene muchas combinaciones posibles. Como dato negativo, pienso que hay demasiadas piezas muy pequeñas. En general contento!!!",4,toy
Llegó antes de la fecha prevista y de tamaño son perfectos para lo que yo quería! El vendedor muy amable al ponerse en contacto conmigo,4,kitchen
"Tengo fundas más rígidas para los objetivos, pero también quería una opción un poco más suave para evitar que les entre polvo, y aprovechar también para usarlos en el cinturón, para poder guardar otras cosas, como baterías, tarjetas etc... La verdad que para el precio que tienen es muy buena compra. tiene buenos acabados.",4,camera
Lo que esperaba. Buenos materiales y bien afilados,4,home
"Limpia bastante bien, aunque no he conseguido una limpieza profunda hasta la segunda aplicación. El problema es que tiene un olor muy profundo y dicho olor dura bastante. Hay que ventilar bien sino es bastante desagradable.",3,drugstore
"muy prácticas para labores de bricolaje, limpieza y jardinería. Son ligeras, prácticas y se adaptan muy bien a la cara.",4,home_improvement
"El inhalador está bien, pero el enganche a la luz no me vino el europeo, tengo que comprar un adaptador",2,personal_care_appliances
Se sale el agua si no deja la botella completamente de pie. Parece que no termina de cerrar bien la rosca del tapón y pone todo chorreando,1,home
"Demasiado grandes y calidad algo que desear, me los esperaba de otra forma, no repetiré comprando este producto nunca jamas",1,sports
Esta un poco descosido de algun lado.,2,lawn_and_garden
"Me gusta mucho, comodo y lo usan facilmente los niños a su gusto. Pica hielo tambien",5,kitchen
Todavía no la he usado pero hice una prueba y aparentemente el corte quedaba genial cuando realice los trabajos que tengo que hacer ya ampliare mi opinión.,4,home_improvement
"Un poco difícil,de entenderlo,.",2,book
Se ajusta perfectamente al cabecero sin moverse y la parte donde va la tablet es ajustable y hace la presión suficiente para que no se caiga ni escurra con los baches.,5,automotive
"si tenéis el oído "" duro"", es un inconveniente, ya que no tiene mucha potencia. Por contra, aisla bastante del exterior, así que si no tenéis problemas serios, es mas que suficiente. Por lo demás, sincroniza fácilmente.... y quizás no tenga unos bajos muy poderosos.... para música no es lo mejor...pero es que para música el bluetooth...no vale en general. Buena compra",4,electronics
Falta de lacado y grieta en la pintura!!! Mal acabado!!!!!,1,furniture
"En general están bien. No son muy robustos, pero son prácticos para guardar cosas que no pesen demasiado. Yo lo he colgado en la pared, aunque el producto no está pensado para eso, pero a mi me ha cumplido con la función que estaba buscando",4,kitchen
"La broca guía para las coronas estrechas vino torcida me parece un producto de una calidad media, esperaba un producto mejor",2,home_improvement
"Estoy encantada! Por ahora solo la he probado con bebidas frías y mantiene la temperatura. Me parece que está súper bien porque además te viene con un cepillo para limpiarla, un funda, una base para que no se ralle, para colgar y unas pegatinas chulisimas!",4,sports
"Me gusta porque si tienes que tirar algo al basura, no tienes que tocar el cubo para nada de momento estoy satisfecha y tiene una buena capacidad.",4,home
"Este productor no es maleable, está muy duro y no he conseguido el efecto deseado. No me ha convencido. Lo siento. Gracias.",2,automotive
"No me gusta,no sé a bien",1,beauty
Cumple la función para lo que lo adquirí,2,electronics
Resulta cutre para el precio que tiene. Cuesta mucho ajustarlo al niño para que no parezca un saco vacío. Mal +.,2,toy
Se queda pequeño enseguida,3,pc
Aceptable pero sin tirar cohetes.,4,other
"No lleva velcro, calidad muy baja.",2,lawn_and_garden
El producto nunca ha llegado!!!,1,drugstore
El color de la foto no se parece al del producto,2,home
Fue un regalo y muy satisfecho Me llegó en 2 días,5,other
"Compré el armario porque las medidas encajan perfectamente en el espacio del que disponía. No es muy grande pero cabe lo necesario, y queda bonito. Llegó con varios golpes en la pintura (ver fotos) y por eso no le doy 5 estrellas.",4,furniture
Muy buena calidad de sonido. Batería duradera. Buena calidad precio,4,electronics
"Es como aceite, sin más.Dura lo justo y un poco menos. No huele y el sabor es bastante neutro, pero deja unas manchas tremendas. La verdad es q no está mal, pero prefiero la textura gel",2,drugstore
"Me decidí por este producto fundamentalmente por el precio y porque la calidad me parecia suficiente. Me ha durado 2 meses. Mientras lo he utilizado, el funcionamiento ha sido correcto.",2,pc
Funciona de 10 y mantiene la temperatura hasta 2 horas más o menos sin bajar sin gotear ni perder,5,home
"Funciona correctamente, ayuda mucho el tensor para el prensado del tabaco, por encontrar alguna pega hace un poco de ruido",4,home
"Encantada, mucha potencia , la usamos de noche y fue perfecto, a la altura de otras mucho más caras.",5,home
"Ajusta muy bien aunque en la zona del sensor de huellas debería tener más espacio, ya que no se puede poner el dedo de forma natural y se pierde tiempo activando el telefono, de resto parece resistente y protege bien el movil",5,apparel
"No es el mejor de los geles de axe que he probado. Muy mal el sistema de empaquetado, uno de los botes venia abierto y se había derramado parte.",3,beauty
"COnjunto que cumple su función para exterior, al no ser de madera(aunque está muy lograda la apariencia)se puede mojar sin problema.",4,lawn_and_garden
"Es la segunda vez que lo compro porque la primera vez fue espectacular, cremoso, con cuerpo y un gran sabor, de los mejores que he probado. En esta segunda vez es todo lo contrario, café muy claro y sale muy flojo, muy malo.",1,grocery
El reloj me ha llegado con el cristal arañado. Parece usado y lo he devuelto. Ver detalles en la foto,5,electronics
"mala experiencia, venia con las esquinas rotas de algun golpe por lo que solicité devolucion del dinero",1,furniture
"En dos meses ya no tenía móvil. Le puse un protector de pantalla que nunca se rompió, no puedo decir lo mismo de la pantalla. Además su funcionamiento no era del todo fluido.",2,wireless
"Buen material, resistente, tiene varias ranuras para tarjetas y un par de sitos para ls fotos, la cadena parece resistente",4,luggage
Dan su servicio. Calidad precio correcta.,4,kitchen
No puedo opinar mucho aun me a llegado hace un par de días recién y no la e utilizado aun lo q si se tardo muchísimo en llegar pensé q ya había perdido el pedido,3,home
"Un retraso de 2 meses,con el paquete totalmente destrozado por fuera,el casco de poquisima calidad,no se corresponde con lo descrito",1,sports
"Unos auriculares muy comodos que suenan bien , le falta tener radio y para meter tarjeta .",4,electronics
"Aviso a navegantes: vigilad que la base de la plancha sea totalmente plana, máxime si tenéis cocina de inducción, de lo contrario, la superficie de contacto es menor y tardará más en calentarse. Por otro lado, las asas se calientan bastante con el paso del tiempo, así que es aconsejable comprar las asas de silicona que hay para este modelo, aunque lo suyo sería que vinieran incluídas con la plancha (en dos pedidos/devoluciones no me han venido, por tanto, asumo que no vienen de serie o que no las quieren incluir por algún oscuro motivo que no alcanzo a comprender). En otro orden de cosas, la plancha se nota sólida y robusta, y como toda esta serie de Tefal (aroma), resulta muy fácil y cómoda de limpiar. Tengo varias sartenes de este mismo modelo y son una maravilla, pero parece que con la plancha he tenido mala suerte.",3,home
Estoy muy decepcionado. La camara no parece estar funcionando. Me da este mensaje : Gimbal motor load too large. Please check if the gimbal clamp has been removed En el chat de DJI support no me dan solucion y acabo de ver que muchos clientes se quejan de lo mismo sin tener solucion de parte de DJI. Estoy de vacaciones y lo mas probable sera ke tenga ke devolver el producto a la vuelta de mis vacaciones,2,camera
"Es ligeramente más pequeño de lo debido. Y es que existen dos variantes del mismo teléfono, el Redmi Note 3 y el 3 Pro que no son exactamente del mismo tamaño, varían unos milímetros de alto. Aunque en la descripción real también que es para el Pro, no lo es, queda corto y no llega a los bordes. Imagino que funcionará igual pero estéticamente es bastante peor. Deberían especificarlo mejor.",2,wireless
Bueno la tela es muy fina tiene poco relleno y al final no me encajo muy bien,3,baby_product
"Me gusta mucho la hora que se proyecta sobre el techo, es un detalle que parece poca cosa pero es una maravilla para ver la hora de noche. Para mi gusto el display es demasiado brillante, aunque se puede regular en el mínimo me sigue pareciendo demasiado pero no es un gran problema tampoco. Llevo tiempo usándolo y no me ha dado ningún problema.",5,electronics
"Merece la pena, les encanta porque mezcla sus dibujos con el maquillaje.",4,toy
"Faltan todas las conexiones de salida, solo son de entrada. Para mí totalmente desaconsejable. No lo volvería a comprar. Le doy una estrella por darle algo.",1,electronics
"Es algo pequeño, pero a mi niña le ha gustado",4,toy
Comodo si te vas a ir de vacaciones y no quieres llevar bolso. Inclusive se camufla bien debajo de una camiseta. El material es suave se ajusta bien a la cintura. Muy aconsejable,4,sports
Fáciles de poner y resistentes,4,automotive
La funda no es inteligente. Mi ipad no se apaga cuando pongo pa funda.,2,pc
"Muy suave, tal y como la esperaba",4,beauty
"Este producto, no es el que adquirí yo,triple strength",3,drugstore
"Tiene buena pinta ,se ve que es bueno",5,home_improvement
El pedido ha cumplido con todas las expectativas y con el tiempo de llegada. Todo perfecto recomendado para la proxima vez,5,sports
Zapatos muy cómodos y elegante s,4,shoes
Me parece demasiado blandito.,3,furniture
"Excelente por el dinero que pagas. La bicicleta es muy buena para la conducción ligera, pero no la recomendaría para ningún sendero de montaña, ya que no tiene suspensión. Fácil de ensamblar, pero si tiene problemas, simplemente eche un vistazo a YouTube y encontrará toda la ayuda que necesita.",4,sports
